randNumCol,Total Score,Max Points,Status,Submission Time,Lateness (H:M:S),View Count,Submission Count,1: Q1 (10.0 pts),2: Q2 (10.0 pts),3: Q3 (10.0 pts),4: Q4 (10.0 pts),5: Q5 (10.0 pts),6: Q6 (5.0 pts)
631918976,43.0,55.0,Graded,2022-09-01 23:59:52 -0500,00:00:52,5.0,1.0,10.0,10.0,9.0,6.0,8.0,0.0
555782827,45.5,55.0,Graded,2022-09-01 22:03:13 -0500,00:00:00,12.0,1.0,8.0,10.0,9.5,9.0,9.0,0.0
556717963,46.0,55.0,Graded,2022-09-01 22:34:35 -0500,00:00:00,2.0,1.0,10.0,10.0,6.0,10.0,10.0,0.0
213555276,29.0,55.0,Graded,2022-09-01 22:40:52 -0500,00:00:00,1.0,1.0,7.0,5.0,8.0,1.0,8.0,0.0
357999413,38.5,55.0,Graded,2022-09-01 14:28:58 -0500,00:00:00,2.0,2.0,10.0,5.0,8.5,6.0,9.0,0.0
429099317,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429099317,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
429099317,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
429099317,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
429099317,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
429099317,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
429099317,,55.0,Missing,,,,,,,,,,
759999244,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
759999244,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
759999244,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
759999244,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
759999244,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
759999244,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
759999244,,55.0,Missing,,,,,,,,,,
963037118,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
963037118,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
963037118,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
963037118,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
963037118,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
963037118,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
963037118,,55.0,Missing,,,,,,,,,,
649911435,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
649911435,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
649911435,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
649911435,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
649911435,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
649911435,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
649911435,,55.0,Missing,,,,,,,,,,
981776346,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
981776346,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
981776346,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
981776346,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
981776346,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
981776346,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
981776346,,55.0,Missing,,,,,,,,,,
490690273,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
490690273,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
490690273,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
490690273,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
490690273,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
490690273,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
490690273,,55.0,Missing,,,,,,,,,,
208303123,0.0,55.0,Graded,2022-09-01 22:31:40 -0500,00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208303123,7.0,55.0,Graded,2022-09-01 22:32:12 -0500,00:00:00,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
208303123,46.0,55.0,Graded,2022-09-01 23:53:12 -0500,00:00:00,2.0,1.0,8.0,10.0,10.0,9.0,9.0,0.0
208303123,3.0,55.0,Graded,2022-09-01 23:54:54 -0500,00:00:00,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
208303123,24.0,55.0,Graded,2022-09-01 23:55:30 -0500,00:00:00,12.0,1.0,10.0,5.0,0.0,3.0,6.0,0.0
208303123,29.5,55.0,Graded,2022-09-04 15:01:45 -0500,63:02:45,23.0,1.0,10.0,7.5,6.0,6.0,0.0,0.0
208303123,,55.0,Missing,,,,,,,,,,
215542326,43.0,55.0,Graded,2022-08-31 16:51:11 -0500,00:00:00,8.0,1.0,10.0,10.0,7.0,6.0,10.0,0.0
683714891,41.5,55.0,Graded,2022-09-06 16:05:39 -0500,112:06:39,5.0,2.0,7.0,10.0,8.5,8.0,4.0,4.0
896804871,,55.0,Missing,,,,,,,,,,
450938085,52.0,55.0,Graded,2022-08-31 10:26:44 -0500,00:00:00,9.0,1.0,10.0,10.0,8.0,10.0,9.0,5.0
791013869,45.0,55.0,Graded,2022-09-01 22:36:57 -0500,00:00:00,2.0,1.0,10.0,10.0,7.0,6.0,9.0,3.0
431330025,46.5,55.0,Graded,2022-09-01 23:44:52 -0500,00:00:00,3.0,1.0,10.0,10.0,9.5,8.0,9.0,0.0
538294395,38.5,55.0,Graded,2022-09-01 22:13:36 -0500,00:00:00,12.0,2.0,6.0,10.0,6.5,8.0,8.0,0.0
144202762,,55.0,Missing,,,,,,,,,,
513504661,39.0,55.0,Graded,2022-09-01 00:26:19 -0500,00:00:00,3.0,2.0,10.0,10.0,9.0,0.0,10.0,0.0
519550803,40.5,55.0,Graded,2022-08-31 19:57:30 -0500,00:00:00,4.0,2.0,9.0,5.0,8.5,5.0,9.0,4.0
912552579,,55.0,Missing,,,,,,,,,,
482212493,48.5,55.0,Graded,2022-09-01 22:35:44 -0500,00:00:00,10.0,1.0,10.0,10.0,9.5,9.0,10.0,0.0
647038181,52.0,55.0,Graded,2022-09-01 19:29:52 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,9.0,3.0
846403629,43.5,55.0,Graded,2022-09-01 23:52:07 -0500,00:00:00,1.0,1.0,10.0,10.0,8.5,5.0,8.0,2.0
586062294,52.0,55.0,Graded,2022-09-01 20:25:53 -0500,00:00:00,4.0,1.0,10.0,10.0,10.0,10.0,9.0,3.0
884195403,43.5,55.0,Graded,2022-09-06 16:19:11 -0500,112:20:11,7.0,1.0,10.0,10.0,5.5,9.0,9.0,0.0
996805395,45.0,55.0,Graded,2022-09-01 23:45:09 -0500,00:00:00,7.0,1.0,10.0,8.0,8.0,10.0,9.0,0.0
512473607,16.0,55.0,Graded,2022-09-01 23:10:18 -0500,00:00:00,4.0,1.0,10.0,5.0,1.0,0.0,0.0,0.0
981630158,54.5,55.0,Graded,2022-08-26 17:18:20 -0500,00:00:00,10.0,1.0,10.0,10.0,9.5,10.0,10.0,5.0
425298232,38.0,55.0,Graded,2022-09-01 23:18:20 -0500,00:00:00,1.0,4.0,7.0,10.0,7.0,6.0,7.0,1.0
868686594,47.0,55.0,Graded,2022-09-01 10:44:00 -0500,00:00:00,1.0,1.0,10.0,10.0,9.0,10.0,8.0,0.0
891283532,24.5,55.0,Graded,2022-09-01 23:22:04 -0500,00:00:00,6.0,1.0,0.0,2.0,8.5,6.0,8.0,0.0
757443096,48.0,55.0,Graded,2022-09-01 23:50:43 -0500,00:00:00,3.0,2.0,10.0,10.0,9.0,10.0,9.0,0.0
915625252,45.0,55.0,Graded,2022-09-01 23:08:18 -0500,00:00:00,6.0,2.0,10.0,10.0,10.0,6.0,9.0,0.0
887196036,32.0,55.0,Graded,2022-09-01 23:50:49 -0500,00:00:00,1.0,1.0,10.0,5.0,8.0,9.0,0.0,0.0
853643793,49.5,55.0,Graded,2022-08-31 01:44:53 -0500,00:00:00,15.0,1.0,10.0,10.0,9.5,10.0,10.0,0.0
367453952,15.0,55.0,Graded,2022-09-01 23:59:18 -0500,00:00:18,7.0,3.0,10.0,0.0,5.0,0.0,0.0,0.0
581792455,30.0,55.0,Graded,2022-09-01 23:40:16 -0500,00:00:00,1.0,1.0,10.0,5.0,0.0,6.0,9.0,0.0
102509560,49.0,55.0,Graded,2022-08-31 17:23:55 -0500,00:00:00,15.0,1.0,10.0,10.0,9.0,10.0,10.0,0.0
604704694,16.5,55.0,Graded,2022-09-02 00:02:13 -0500,00:03:13,0.0,1.0,7.0,2.0,3.5,0.0,4.0,0.0
860075746,46.0,55.0,Graded,2022-09-01 23:06:37 -0500,00:00:00,3.0,1.0,6.0,10.0,10.0,9.0,10.0,1.0
351876097,45.0,55.0,Graded,2022-09-01 23:58:33 -0500,00:00:00,1.0,1.0,7.0,7.0,10.0,10.0,10.0,1.0
196938750,49.0,55.0,Graded,2022-08-31 23:00:35 -0500,00:00:00,4.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
208887130,47.0,55.0,Graded,2022-09-01 20:06:33 -0500,00:00:00,6.0,1.0,10.0,10.0,9.0,9.0,9.0,0.0
304646933,40.0,55.0,Graded,2022-09-01 23:51:19 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,0.0,0.0
718604469,46.0,55.0,Graded,2022-09-01 23:33:55 -0500,00:00:00,5.0,1.0,9.0,10.0,10.0,8.0,9.0,0.0
722247081,47.0,55.0,Graded,2022-09-01 17:16:42 -0500,00:00:00,3.0,2.0,10.0,10.0,9.0,9.0,9.0,0.0
817205605,44.0,55.0,Graded,2022-09-01 18:40:08 -0500,00:00:00,3.0,1.0,10.0,10.0,6.0,9.0,9.0,0.0
611518158,49.0,55.0,Graded,2022-09-01 21:22:35 -0500,00:00:00,1.0,2.0,10.0,10.0,10.0,10.0,9.0,0.0
177697048,48.0,55.0,Graded,2022-09-01 21:00:59 -0500,00:00:00,5.0,3.0,6.0,10.0,9.0,9.0,9.0,5.0
260646050,25.0,55.0,Graded,2022-08-29 16:14:31 -0500,00:00:00,5.0,2.0,9.0,0.0,0.0,7.0,9.0,0.0
616967158,50.0,55.0,Graded,2022-10-03 18:38:58 -0500,762:39:58,2.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
315653647,45.0,55.0,Graded,2022-09-01 23:26:32 -0500,00:00:00,1.0,1.0,9.0,10.0,7.0,9.0,10.0,0.0
358296522,30.5,55.0,Graded,2022-09-01 23:22:38 -0500,00:00:00,1.0,1.0,10.0,0.0,6.5,5.0,9.0,0.0
196389138,46.0,55.0,Graded,2022-09-07 14:43:24 -0500,134:44:24,9.0,3.0,10.0,10.0,7.0,6.0,10.0,3.0
677646110,38.0,55.0,Graded,2022-09-01 21:56:29 -0500,00:00:00,4.0,1.0,10.0,0.0,9.0,10.0,9.0,0.0
739727903,28.5,55.0,Graded,2022-09-01 22:54:59 -0500,00:00:00,6.0,1.0,7.0,0.0,6.5,6.0,9.0,0.0
239830252,48.0,55.0,Graded,2022-09-01 20:25:28 -0500,00:00:00,1.0,1.0,10.0,10.0,9.0,10.0,9.0,0.0
236845553,19.0,55.0,Graded,2022-09-01 23:59:06 -0500,00:00:06,6.0,1.0,4.0,10.0,5.0,0.0,0.0,0.0
819905544,29.0,55.0,Graded,2022-11-30 15:42:38 -0600,2152:43:38,1.0,1.0,4.0,10.0,7.0,3.0,5.0,0.0
718982500,53.0,55.0,Graded,2022-09-01 16:02:56 -0500,00:00:00,2.0,1.0,10.0,10.0,9.0,10.0,9.0,5.0
393009742,38.0,55.0,Graded,2022-09-01 23:52:41 -0500,00:00:00,7.0,1.0,10.0,7.0,8.0,5.0,8.0,0.0
695607399,48.0,55.0,Graded,2022-11-06 22:23:09 -0600,1583:24:09,3.0,1.0,10.0,10.0,8.0,10.0,10.0,0.0
426006334,32.5,55.0,Graded,2022-09-01 02:29:27 -0500,00:00:00,3.0,1.0,6.0,5.0,3.5,9.0,9.0,0.0
815373712,25.0,55.0,Graded,2022-08-31 19:19:12 -0500,00:00:00,4.0,2.0,6.0,7.0,0.0,5.0,7.0,0.0
757899821,41.0,55.0,Graded,2022-09-01 23:32:31 -0500,00:00:00,9.0,3.0,10.0,8.0,10.0,1.0,9.0,3.0
321265210,40.0,55.0,Graded,2022-09-01 21:17:48 -0500,00:00:00,15.0,2.0,8.0,10.0,7.0,6.0,9.0,0.0
997288135,38.0,55.0,Graded,2022-09-01 22:05:36 -0500,00:00:00,35.0,1.0,8.0,7.0,7.0,6.0,10.0,0.0
362394432,47.0,55.0,Graded,2022-09-05 17:24:10 -0500,89:25:10,2.0,1.0,10.0,10.0,8.0,10.0,9.0,0.0
883116166,,55.0,Missing,,,,,,,,,,
293581171,53.0,55.0,Graded,2022-09-01 19:32:19 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,10.0,3.0
381118522,13.0,55.0,Graded,2022-09-01 21:02:37 -0500,00:00:00,4.0,1.0,7.0,0.0,0.0,6.0,0.0,0.0
317104199,35.0,55.0,Graded,2022-09-01 23:51:26 -0500,00:00:00,3.0,1.0,7.0,5.0,9.0,6.0,8.0,0.0
466291288,40.0,55.0,Graded,2022-09-01 15:47:11 -0500,00:00:00,15.0,3.0,8.0,10.0,9.0,0.0,10.0,3.0
844164199,50.0,55.0,Graded,2022-09-01 23:54:50 -0500,00:00:00,4.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
578891403,41.0,55.0,Graded,2022-09-01 23:49:50 -0500,00:00:00,9.0,1.0,7.0,5.0,10.0,10.0,9.0,0.0
558375823,48.5,55.0,Graded,2022-09-01 23:34:05 -0500,00:00:00,3.0,1.0,10.0,10.0,9.5,10.0,9.0,0.0
287568073,53.0,55.0,Graded,2022-09-01 20:48:15 -0500,00:00:00,10.0,2.0,10.0,10.0,10.0,9.0,9.0,5.0
709735325,43.0,55.0,Graded,2022-08-31 18:09:26 -0500,00:00:00,2.0,1.0,7.0,10.0,9.0,7.0,10.0,0.0
287712537,47.5,55.0,Graded,2022-08-31 12:58:57 -0500,00:00:00,9.0,1.0,10.0,10.0,9.5,9.0,9.0,0.0
496648192,52.0,55.0,Graded,2022-09-01 13:40:00 -0500,00:00:00,8.0,2.0,10.0,10.0,9.0,9.0,10.0,4.0
139056282,45.0,55.0,Graded,2022-09-01 22:31:57 -0500,00:00:00,2.0,2.0,10.0,10.0,10.0,6.0,9.0,0.0
411819068,29.5,55.0,Graded,2022-09-01 23:59:42 -0500,00:00:42,1.0,1.0,6.0,2.5,7.0,4.0,10.0,0.0
968248176,48.0,55.0,Graded,2022-08-29 18:02:15 -0500,00:00:00,7.0,3.0,10.0,10.0,8.0,6.0,9.0,5.0
744337479,50.0,55.0,Graded,2022-09-01 16:47:53 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,9.0,1.0
105324844,40.5,55.0,Graded,2022-09-01 14:35:53 -0500,00:00:00,2.0,1.0,6.0,7.5,8.0,10.0,9.0,0.0
608215287,37.0,55.0,Graded,2022-09-01 23:15:08 -0500,00:00:00,0.0,1.0,9.0,10.0,0.0,9.0,9.0,0.0
484405746,43.0,55.0,Graded,2022-09-01 16:38:03 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,7.0,6.0,0.0
943661848,48.0,55.0,Graded,2022-09-01 20:09:54 -0500,00:00:00,2.0,2.0,10.0,10.0,9.0,9.0,10.0,0.0
907286841,,55.0,Missing,,,,,,,,,,
359759230,44.0,55.0,Graded,2022-09-01 22:03:40 -0500,00:00:00,3.0,1.0,8.0,10.0,9.0,9.0,8.0,0.0
442821320,47.0,55.0,Graded,2022-11-15 20:04:32 -0600,1797:05:32,1.0,1.0,10.0,10.0,7.0,10.0,10.0,0.0
963746914,35.0,55.0,Graded,2022-09-01 23:24:58 -0500,00:00:00,5.0,1.0,10.0,10.0,0.0,6.0,9.0,0.0
410273349,47.0,55.0,Graded,2022-09-01 18:27:59 -0500,00:00:00,3.0,4.0,10.0,10.0,9.0,6.0,9.0,3.0
928986287,38.0,55.0,Graded,2022-08-30 17:18:06 -0500,00:00:00,5.0,1.0,4.0,5.0,10.0,10.0,9.0,0.0
411913399,52.0,55.0,Graded,2022-09-01 23:58:29 -0500,00:00:00,2.0,2.0,10.0,10.0,10.0,10.0,9.0,3.0
717283131,38.5,55.0,Graded,2022-08-30 16:39:55 -0500,00:00:00,12.0,1.0,10.0,7.0,8.5,5.0,8.0,0.0
889941393,52.0,55.0,Graded,2022-09-01 16:48:21 -0500,00:00:00,5.0,1.0,10.0,10.0,10.0,10.0,9.0,3.0
788596770,46.0,55.0,Graded,2022-09-01 18:46:36 -0500,00:00:00,1.0,1.0,10.0,10.0,8.0,9.0,9.0,0.0
941280573,52.0,55.0,Graded,2022-08-25 07:44:39 -0500,00:00:00,2.0,1.0,10.0,10.0,7.0,10.0,10.0,5.0
250884994,39.0,55.0,Graded,2022-09-01 02:47:07 -0500,00:00:00,8.0,1.0,5.0,10.0,9.0,6.0,9.0,0.0
719711907,49.0,55.0,Graded,2022-09-01 23:29:29 -0500,00:00:00,3.0,2.0,10.0,10.0,10.0,6.0,8.0,5.0
118397071,33.0,55.0,Graded,2022-09-01 21:16:36 -0500,00:00:00,11.0,1.0,10.0,10.0,0.0,5.0,8.0,0.0
888606400,49.0,55.0,Graded,2022-08-30 16:57:39 -0500,00:00:00,2.0,1.0,10.0,10.0,8.0,9.0,9.0,3.0
193781663,27.0,55.0,Graded,2022-09-01 20:10:24 -0500,00:00:00,1.0,1.0,5.0,5.0,0.0,9.0,8.0,0.0
236595923,52.0,55.0,Graded,2022-09-01 23:49:59 -0500,00:00:00,3.0,1.0,10.0,10.0,10.0,10.0,9.0,3.0
464591232,44.0,55.0,Graded,2022-08-30 21:53:53 -0500,00:00:00,1.0,1.0,10.0,5.0,10.0,9.0,10.0,0.0
937801142,49.0,55.0,Graded,2022-09-01 20:18:46 -0500,00:00:00,1.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
718131231,49.0,55.0,Graded,2022-09-01 12:49:16 -0500,00:00:00,2.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
207156324,45.0,55.0,Graded,2022-08-31 22:05:36 -0500,00:00:00,4.0,2.0,10.0,5.0,7.0,9.0,10.0,4.0
138190992,53.0,55.0,Graded,2022-09-01 22:58:21 -0500,00:00:00,2.0,2.0,10.0,10.0,10.0,10.0,9.0,4.0
188148399,44.0,55.0,Graded,2022-09-01 22:20:34 -0500,00:00:00,1.0,1.0,10.0,10.0,9.0,6.0,9.0,0.0
258815820,42.5,55.0,Graded,2022-09-01 23:10:16 -0500,00:00:00,1.0,2.0,9.0,10.0,8.5,6.0,9.0,0.0
177969362,43.0,55.0,Graded,2022-09-01 14:49:45 -0500,00:00:00,2.0,1.0,9.0,10.0,9.0,6.0,9.0,0.0
200495348,45.0,55.0,Graded,2022-09-01 16:24:12 -0500,00:00:00,7.0,2.0,6.0,7.0,8.0,9.0,10.0,5.0
228387210,43.0,55.0,Graded,2022-09-01 11:57:25 -0500,00:00:00,4.0,1.0,10.0,10.0,8.0,6.0,9.0,0.0
177538742,50.0,55.0,Graded,2022-09-01 18:38:13 -0500,00:00:00,7.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
251182625,26.5,55.0,Graded,2022-08-30 20:11:50 -0500,00:00:00,6.0,1.0,3.0,2.5,4.0,9.0,8.0,0.0
897003650,50.0,55.0,Graded,2022-08-30 15:26:21 -0500,00:00:00,10.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
851445222,54.0,55.0,Graded,2022-09-01 20:46:12 -0500,00:00:00,13.0,1.0,10.0,10.0,10.0,10.0,10.0,4.0
980531633,31.0,55.0,Graded,2022-09-01 23:57:48 -0500,00:00:00,7.0,1.0,8.0,10.0,0.0,5.0,8.0,0.0
857674188,28.0,55.0,Graded,2022-09-01 22:51:03 -0500,00:00:00,4.0,2.0,7.0,10.0,6.0,2.0,3.0,0.0
636016277,29.0,55.0,Graded,2022-09-01 22:25:04 -0500,00:00:00,0.0,1.0,10.0,10.0,6.0,1.0,2.0,0.0
277755079,44.0,55.0,Graded,2022-08-28 15:34:33 -0500,00:00:00,5.0,1.0,9.0,10.0,9.0,6.0,10.0,0.0
754161398,,55.0,Missing,,,,,,,,,,
488411601,50.0,55.0,Graded,2022-12-12 15:19:18 -0600,2440:20:18,0.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
722597200,42.0,55.0,Graded,2022-09-01 21:42:14 -0500,00:00:00,15.0,1.0,10.0,10.0,7.0,6.0,9.0,0.0
149156269,51.0,55.0,Graded,2022-09-02 00:03:25 -0500,00:04:25,8.0,2.0,10.0,10.0,7.0,10.0,9.0,5.0
147623686,33.5,55.0,Graded,2022-09-01 21:22:55 -0500,00:00:00,2.0,1.0,5.0,2.5,8.0,10.0,8.0,0.0
549089373,43.0,55.0,Graded,2022-09-01 11:08:17 -0500,00:00:00,1.0,1.0,10.0,10.0,8.0,6.0,9.0,0.0
706103987,37.0,55.0,Graded,2022-09-01 00:09:17 -0500,00:00:00,5.0,1.0,6.0,5.0,9.0,8.0,9.0,0.0
974175861,49.0,55.0,Graded,2022-09-01 20:05:39 -0500,00:00:00,1.0,1.0,7.0,10.0,10.0,10.0,9.0,3.0
341083491,46.0,55.0,Graded,2022-09-01 22:36:39 -0500,00:00:00,2.0,1.0,10.0,10.0,8.0,9.0,9.0,0.0
564894421,17.0,55.0,Graded,2022-09-01 23:31:36 -0500,00:00:00,0.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0
183274315,47.5,55.0,Graded,2022-09-01 21:16:53 -0500,00:00:00,1.0,1.0,10.0,7.5,10.0,10.0,10.0,0.0
496833752,50.0,55.0,Graded,2022-09-01 22:34:50 -0500,00:00:00,9.0,1.0,10.0,10.0,10.0,6.0,9.0,5.0
881416106,40.0,55.0,Graded,2022-09-01 22:57:19 -0500,00:00:00,2.0,1.0,8.0,8.0,10.0,5.0,9.0,0.0
881416106,,55.0,Missing,,,,,,,,,,
781669299,40.0,55.0,Graded,2022-09-01 22:57:19 -0500,00:00:00,2.0,1.0,8.0,8.0,10.0,5.0,9.0,0.0
781669299,,55.0,Missing,,,,,,,,,,
119077366,49.0,55.0,Graded,2022-08-31 23:45:53 -0500,00:00:00,3.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
834807552,50.0,55.0,Graded,2022-09-01 00:01:10 -0500,00:00:00,12.0,1.0,10.0,10.0,10.0,10.0,10.0,0.0
307090791,49.0,55.0,Graded,2022-09-01 23:02:05 -0500,00:00:00,7.0,1.0,10.0,10.0,10.0,10.0,9.0,0.0
540669649,44.0,55.0,Graded,2022-09-01 22:07:04 -0500,00:00:00,12.0,1.0,10.0,10.0,6.0,6.0,9.0,3.0
994769592,44.0,55.0,Graded,2022-08-29 20:59:52 -0500,00:00:00,6.0,1.0,6.0,10.0,8.0,10.0,10.0,0.0
936606317,37.0,55.0,Graded,2022-09-01 23:43:28 -0500,00:00:00,5.0,1.0,10.0,5.0,7.0,6.0,9.0,0.0
